R.Time (min),Intensity,MW_PEG,normalized RI
20.0,-178,36632.63933409285,0.0011266698857234831
20.00833,-178,36555.895290255656,0.0011266698857234831
20.01667,-179,36479.301570339485,0.0009657170449058426
20.025,-180,36403.04090362596,0.0008047642040882022
20.03333,-180,36327.02036251474,0.0008047642040882022
20.04167,-181,36251.14817703006,0.0006438113632705617
20.05,-182,36175.6053587804,0.0004828585224529213
20.05833,-182,36100.29985956098,0.0004828585224529213
20.06667,-182,36025.14077524741,0.0004828585224529213
20.075,-183,35950.307419809425,0.00032190568163528087
20.08333,-182,35875.708614115676,0.0004828585224529213
20.09167,-183,35801.25430975091,0.00032190568163528087
20.1,-182,35727.12214281488,0.0004828585224529213
20.10833,-182,35653.22179306543,0.0004828585224529213
20.11667,-182,35579.46405778932,0.0004828585224529213
20.125,-183,35506.02491472418,0.00032190568163528087
20.13333,-183,35432.8148924672,0.00032190568163528087
20.14167,-184,35359.745624134,0.00016095284081764043
20.15,-185,35286.99144834922,0.0
20.15833,-184,35214.46373263492,0.00016095284081764043
20.16667,-184,35142.0749361916,0.00016095284081764043
20.175,-184,35069.99777752748,0.00016095284081764043
20.18333,-183,34998.144453305795,0.00032190568163528087
20.19167,-182,34926.428239198445,0.0004828585224529213
20.2,-182,34855.020252342125,0.0004828585224529213
20.20833,-182,34783.833508887765,0.0004828585224529213
20.21667,-181,34712.782091492176,0.0006438113632705617
20.225,-181,34642.03553441967,0.0006438113632705617
20.23333,-181,34571.50766378305,0.0006438113632705617
20.24167,-180,34501.113359861956,0.0008047642040882022
20.25,-180,34431.02059230557,0.0008047642040882022
20.25833,-179,34361.143987787786,0.0009657170449058426
20.26667,-179,34291.39921497357,0.0009657170449058426
20.275,-179,34221.952696914195,0.0009657170449058426
20.28333,-179,34152.719851568385,0.0009657170449058426
20.29167,-179,34083.617126869874,0.0009657170449058426
20.3,-179,34014.80941705388,0.0009657170449058426
20.30833,-178,33946.21292220971,0.0011266698857234831
20.31667,-178,33877.74486054362,0.0011266698857234831
20.325,-178,33809.56861502374,0.0011266698857234831
20.33333,-178,33741.601158836966,0.0011266698857234831
20.34167,-176,33673.76047158248,0.0014485755673587638
20.35,-176,33606.20844228304,0.0014485755673587638
20.35833,-175,33538.86280830763,0.0016095284081764044
20.36667,-175,33471.64230188562,0.0016095284081764044
20.375,-174,33404.707335190215,0.0017704812489940447
20.38333,-173,33337.97640097374,0.001931434089811685
20.39167,-173,33271.368975448444,0.001931434089811685
20.4,-172,33205.04401081091,0.0020923869306293257
20.40833,-171,33138.92074651336,0.0022533397714469662
20.41667,-171,33072.91939421594,0.0022533397714469662
20.425,-170,33007.19746279358,0.0024142926122646064
20.43333,-168,32941.674929828194,0.0027361982938998875
20.44167,-168,32876.27273400402,0.0027361982938998875
20.45,-167,32811.146957313,0.0028971511347175277
20.45833,-166,32746.218307008778,0.0030581039755351682
20.46667,-166,32681.408440484905,0.0030581039755351682
20.475,-165,32616.872029077447,0.003219056816352809
20.48333,-164,32552.530501363344,0.003380009657170449
20.49167,-162,32488.306225238746,0.00370191533880573
20.5,-161,32424.35247740149,0.00386286817962337
20.50833,-161,32360.591399511693,0.00386286817962337
